,Bandit,Reward,Algorithm
622,3,5.1976936318862474,Epsilon Greedy
623,3,4.4989782541561985,Epsilon Greedy
624,3,4.489557523871765,Epsilon Greedy
625,3,4.884028239125716,Epsilon Greedy
626,3,4.563999718422998,Epsilon Greedy
627,3,5.185483163202451,Epsilon Greedy
628,3,4.321129356650979,Epsilon Greedy
629,3,4.943970590827263,Epsilon Greedy
630,3,4.083567050009956,Epsilon Greedy
631,3,4.385239381377504,Epsilon Greedy
632,3,2.3601947095015454,Epsilon Greedy
633,3,5.144565465223328,Epsilon Greedy
634,3,4.022708986512587,Epsilon Greedy
635,3,5.703350520399248,Epsilon Greedy
636,3,4.997453926854144,Epsilon Greedy
637,3,3.060961389204602,Epsilon Greedy
638,3,4.700113254126762,Epsilon Greedy
639,3,3.312891669500854,Epsilon Greedy
640,3,4.494636888650148,Epsilon Greedy
641,3,3.7401850333699995,Epsilon Greedy
642,3,3.415545219424952,Epsilon Greedy
643,3,3.8222172182558047,Epsilon Greedy
644,3,3.4365687979323543,Epsilon Greedy
645,3,3.265331362444756,Epsilon Greedy
646,3,4.995485854328059,Epsilon Greedy
647,3,4.818245412327931,Epsilon Greedy
648,3,3.551064897127757,Epsilon Greedy
649,3,4.38954215608341,Epsilon Greedy
650,3,4.445131538497801,Epsilon Greedy
651,3,5.7932799620245685,Epsilon Greedy
652,3,1.4066965083369132,Epsilon Greedy
653,3,1.1318257860822074,Epsilon Greedy
654,3,4.712342504827303,Epsilon Greedy
655,3,3.585556315237705,Epsilon Greedy
656,3,6.0515698653151455,Epsilon Greedy
657,3,4.192225477630274,Epsilon Greedy
658,3,4.768401532833643,Epsilon Greedy
659,3,2.8968479262593134,Epsilon Greedy
660,3,2.6086942441254735,Epsilon Greedy
661,3,3.5626129517462353,Epsilon Greedy
662,3,3.700145874004932,Epsilon Greedy
663,3,3.6019288187456913,Epsilon Greedy
664,3,4.359476342255244,Epsilon Greedy
665,3,4.903353144801553,Epsilon Greedy
666,3,4.095658208004003,Epsilon Greedy
667,3,5.284691951045979,Epsilon Greedy
668,3,3.8363451144591774,Epsilon Greedy
669,3,4.082916518777882,Epsilon Greedy
670,3,3.9543492536473166,Epsilon Greedy
671,3,5.886894903116331,Epsilon Greedy
672,3,3.315314457704189,Epsilon Greedy
673,3,3.6667210602296016,Epsilon Greedy
674,3,3.964660460046987,Epsilon Greedy
675,3,5.183371016040448,Epsilon Greedy
676,3,4.092513145852959,Epsilon Greedy
677,3,3.0872690277821606,Epsilon Greedy
678,3,2.8864136414423287,Epsilon Greedy
679,3,3.37112350564047,Epsilon Greedy
680,3,4.800226634608046,Epsilon Greedy
681,0,0.2554444138352039,Epsilon Greedy
682,3,4.183111932460079,Epsilon Greedy
683,3,5.133562307754405,Epsilon Greedy
684,3,3.7214003117689214,Epsilon Greedy
685,3,5.156289970801149,Epsilon Greedy
686,3,4.239624248992816,Epsilon Greedy
687,3,3.030501271338763,Epsilon Greedy
688,3,1.9931743040740617,Epsilon Greedy
689,3,3.895531999328389,Epsilon Greedy
690,3,3.5770759603379663,Epsilon Greedy
691,3,5.239940288041891,Epsilon Greedy
692,3,2.7283055033274817,Epsilon Greedy
693,3,7.2753724241873705,Epsilon Greedy
694,3,4.125130001069428,Epsilon Greedy
695,3,4.252395001229253,Epsilon Greedy
696,3,4.330797915610378,Epsilon Greedy
697,3,1.9817285796265818,Epsilon Greedy
698,3,3.45039259966944,Epsilon Greedy
699,3,3.8521538941906517,Epsilon Greedy
700,3,3.160922063136235,Epsilon Greedy
701,3,4.691700141626309,Epsilon Greedy
702,3,3.2949282856567694,Epsilon Greedy
703,3,5.26320761607059,Epsilon Greedy
704,3,4.755885978014007,Epsilon Greedy
705,3,4.5080390971170585,Epsilon Greedy
706,3,4.891207508955872,Epsilon Greedy
707,3,2.859282407331808,Epsilon Greedy
708,3,6.500867036585658,Epsilon Greedy
709,3,4.986644037545731,Epsilon Greedy
710,3,3.3853755592420347,Epsilon Greedy
711,3,4.854294276096545,Epsilon Greedy
712,3,3.136006884368713,Epsilon Greedy
713,3,3.896243025876097,Epsilon Greedy
714,3,3.5638584109423173,Epsilon Greedy
715,3,3.883819497931251,Epsilon Greedy
716,3,3.737450057607486,Epsilon Greedy
717,3,3.9891609783897657,Epsilon Greedy
718,3,4.9605792829478474,Epsilon Greedy
719,3,3.7315974786878665,Epsilon Greedy
720,3,5.824997491899593,Epsilon Greedy
721,3,5.784524870618084,Epsilon Greedy
722,3,3.006220506588829,Epsilon Greedy
723,3,4.973139047219594,Epsilon Greedy
724,3,3.6710274652289807,Epsilon Greedy
725,3,5.051962050387254,Epsilon Greedy
726,3,3.8530147145070393,Epsilon Greedy
727,3,3.589987060754859,Epsilon Greedy
728,3,4.462695592233524,Epsilon Greedy
729,3,3.2883484416046223,Epsilon Greedy
730,3,2.421505638183806,Epsilon Greedy
731,3,3.7850438843169494,Epsilon Greedy
732,3,4.4131854656561025,Epsilon Greedy
733,3,3.122863143732195,Epsilon Greedy
734,3,5.573376226431771,Epsilon Greedy
735,3,3.9259015257829644,Epsilon Greedy
736,3,4.246350868426799,Epsilon Greedy
737,3,3.8426195969979293,Epsilon Greedy
738,3,3.4729361097203397,Epsilon Greedy
739,3,3.498922178511427,Epsilon Greedy
740,3,3.97671295419289,Epsilon Greedy
741,3,5.2089301693101175,Epsilon Greedy
742,3,3.45927130363761,Epsilon Greedy
743,3,4.051728732434421,Epsilon Greedy
744,3,5.125500012204242,Epsilon Greedy
745,3,3.910133428622708,Epsilon Greedy
746,3,2.5254126969162014,Epsilon Greedy
747,3,4.896515579164171,Epsilon Greedy
748,3,1.6374003186021864,Epsilon Greedy
749,3,4.359870151939375,Epsilon Greedy
750,3,3.5602314007739313,Epsilon Greedy
751,3,4.892361488234634,Epsilon Greedy
752,3,5.158951332683433,Epsilon Greedy
753,3,2.216979661811168,Epsilon Greedy
754,3,3.872652041912828,Epsilon Greedy
755,3,4.407322310963373,Epsilon Greedy
756,3,5.07450517607367,Epsilon Greedy
757,3,4.407233607486596,Epsilon Greedy
758,3,3.7295366934038814,Epsilon Greedy
759,3,3.8960567797162753,Epsilon Greedy
760,3,5.32102673423344,Epsilon Greedy
761,3,5.974302793668985,Epsilon Greedy
762,3,3.681857396110287,Epsilon Greedy
763,3,5.490487328746416,Epsilon Greedy
764,3,4.5840213196163475,Epsilon Greedy
765,3,3.920602020443221,Epsilon Greedy
766,3,4.192751434778689,Epsilon Greedy
767,3,4.9019704231527,Epsilon Greedy
768,3,3.6310896594722473,Epsilon Greedy
769,3,3.5124094777826658,Epsilon Greedy
770,3,4.812772890501017,Epsilon Greedy
771,3,4.630955945143984,Epsilon Greedy
772,3,3.634941827829822,Epsilon Greedy
773,3,4.956595282145166,Epsilon Greedy
774,3,3.2339022524646217,Epsilon Greedy
775,3,2.9149766882695687,Epsilon Greedy
776,3,3.9832645825890514,Epsilon Greedy
777,3,4.209756663785052,Epsilon Greedy
778,3,3.5652077899739525,Epsilon Greedy
779,3,5.152778064262398,Epsilon Greedy
780,3,3.4339418712132486,Epsilon Greedy
781,3,4.092656529414491,Epsilon Greedy
782,3,3.229639336426032,Epsilon Greedy
783,3,3.0091881190762138,Epsilon Greedy
784,3,4.033975002952828,Epsilon Greedy
785,3,2.890058823501839,Epsilon Greedy
786,3,4.21919604390019,Epsilon Greedy
787,3,2.812752148521181,Epsilon Greedy
788,3,4.2571320735019835,Epsilon Greedy
789,3,2.830178970871302,Epsilon Greedy
790,3,4.180690679726627,Epsilon Greedy
791,3,6.481987210778595,Epsilon Greedy
792,3,5.21611136055805,Epsilon Greedy
793,3,4.071909434679456,Epsilon Greedy
794,3,3.469046341674414,Epsilon Greedy
795,3,5.724807685740358,Epsilon Greedy
796,3,5.213885019754818,Epsilon Greedy
797,3,5.141486325451215,Epsilon Greedy
798,3,3.975532505652818,Epsilon Greedy
799,3,2.2087385675994895,Epsilon Greedy
800,3,5.460344185826514,Epsilon Greedy
801,3,6.4501452651961,Epsilon Greedy
802,3,4.863901249994358,Epsilon Greedy
803,3,3.804292140604083,Epsilon Greedy
804,3,4.8062491691688844,Epsilon Greedy
805,3,4.33270127806272,Epsilon Greedy
806,3,3.7462868253625015,Epsilon Greedy
807,3,2.9482919680527164,Epsilon Greedy
808,3,3.746834774162733,Epsilon Greedy
809,3,3.2160205477608024,Epsilon Greedy
810,3,4.8035588328236445,Epsilon Greedy
811,3,4.6016514224468406,Epsilon Greedy
812,3,4.3060489938711335,Epsilon Greedy
813,3,5.486967999661384,Epsilon Greedy
814,3,4.465099499194624,Epsilon Greedy
815,3,6.659243215218167,Epsilon Greedy
816,3,3.760285432348376,Epsilon Greedy
817,3,4.010491629541394,Epsilon Greedy
818,3,3.0861621050996235,Epsilon Greedy
819,3,2.6203417472814134,Epsilon Greedy
820,3,3.9957433660493775,Epsilon Greedy
821,3,3.3695471076579695,Epsilon Greedy
822,3,5.071150057613966,Epsilon Greedy
823,3,4.826304722620641,Epsilon Greedy
824,3,3.3941849271112616,Epsilon Greedy
825,3,6.121161581686494,Epsilon Greedy
826,3,4.513176121731421,Epsilon Greedy
827,3,5.197200808636553,Epsilon Greedy
828,3,3.1145921907008423,Epsilon Greedy
829,3,5.0143061908967885,Epsilon Greedy
830,3,2.8887448643225975,Epsilon Greedy
831,3,3.455383328163632,Epsilon Greedy
832,3,3.225412070709201,Epsilon Greedy
833,3,4.186998216998457,Epsilon Greedy
834,3,3.8109970028205904,Epsilon Greedy
835,3,5.64842544511418,Epsilon Greedy
836,3,0.7295059094329575,Epsilon Greedy
837,3,3.0381219939258894,Epsilon Greedy
838,3,3.927997312605921,Epsilon Greedy
839,3,3.355500718439908,Epsilon Greedy
840,3,4.665252133942091,Epsilon Greedy
841,3,5.046548527470591,Epsilon Greedy
842,3,3.135100757998872,Epsilon Greedy
843,3,5.522542732921844,Epsilon Greedy
844,3,2.1397235109473915,Epsilon Greedy
845,3,3.554766841143426,Epsilon Greedy
846,3,5.355112014245925,Epsilon Greedy
847,3,3.770000993660231,Epsilon Greedy
848,3,2.0908764146432777,Epsilon Greedy
849,3,4.0212844310873415,Epsilon Greedy
850,3,3.5747668720848003,Epsilon Greedy
851,3,2.2282693208344795,Epsilon Greedy
852,3,4.32735288873123,Epsilon Greedy
853,3,3.6086283210975507,Epsilon Greedy
854,3,4.851890345131663,Epsilon Greedy
855,3,3.7222080325658733,Epsilon Greedy
856,3,4.67379022910447,Epsilon Greedy
857,3,3.890961901704053,Epsilon Greedy
858,3,3.8399754744817174,Epsilon Greedy
859,3,4.778474195588459,Epsilon Greedy
860,3,4.480578834032773,Epsilon Greedy
861,3,3.579787687661787,Epsilon Greedy
862,3,4.213945997485937,Epsilon Greedy
863,3,3.540811679638515,Epsilon Greedy
864,3,3.215600777644841,Epsilon Greedy
865,3,2.088280969079846,Epsilon Greedy
866,3,2.7363454221551446,Epsilon Greedy
867,3,3.8108165448277216,Epsilon Greedy
868,3,3.0265299272936743,Epsilon Greedy
869,3,3.8338408442838343,Epsilon Greedy
870,3,2.3351653434749835,Epsilon Greedy
871,3,4.889114188906771,Epsilon Greedy
872,3,4.285028560456418,Epsilon Greedy
873,3,4.504366567025456,Epsilon Greedy
874,3,4.342440462432664,Epsilon Greedy
875,3,3.2434340835438067,Epsilon Greedy
876,3,2.797462211555299,Epsilon Greedy
877,3,4.198499880856129,Epsilon Greedy
878,3,5.220253864961861,Epsilon Greedy
879,3,3.9692016084931003,Epsilon Greedy
880,3,4.212264983569992,Epsilon Greedy
881,3,5.642621268829627,Epsilon Greedy
882,3,3.5068142244009826,Epsilon Greedy
883,3,5.4274541698593755,Epsilon Greedy
884,3,5.080268172960415,Epsilon Greedy
885,3,4.906591203665785,Epsilon Greedy
886,3,3.709423079987389,Epsilon Greedy
887,3,4.3298473397518755,Epsilon Greedy
888,3,1.8420756539815613,Epsilon Greedy
889,3,4.438757262429403,Epsilon Greedy
890,3,3.7578467363978563,Epsilon Greedy
891,3,4.115810183181214,Epsilon Greedy
892,3,2.9174970238553986,Epsilon Greedy
893,3,3.4196823961019374,Epsilon Greedy
894,3,4.790998670714124,Epsilon Greedy
895,3,5.500359353477323,Epsilon Greedy
896,3,3.3879286555645978,Epsilon Greedy
897,3,5.280159274088246,Epsilon Greedy
898,3,2.255261734093173,Epsilon Greedy
899,3,3.4863000494083356,Epsilon Greedy
900,3,3.247972511704572,Epsilon Greedy
901,3,4.573427851256089,Epsilon Greedy
902,3,5.206616879541598,Epsilon Greedy
903,3,2.6199643760030673,Epsilon Greedy
904,3,3.0362470360289437,Epsilon Greedy
905,3,3.262675031998493,Epsilon Greedy
906,3,4.564428836310933,Epsilon Greedy
907,3,4.781864683643131,Epsilon Greedy
908,3,3.0473698898503327,Epsilon Greedy
909,3,3.8049273806178996,Epsilon Greedy
910,3,3.2077119889307513,Epsilon Greedy
911,3,4.132807558162341,Epsilon Greedy
912,3,6.179807886870767,Epsilon Greedy
913,3,3.2766425990721277,Epsilon Greedy
914,3,4.375046808089636,Epsilon Greedy
915,3,4.542963313462309,Epsilon Greedy
916,3,4.851653226280241,Epsilon Greedy
917,3,5.161785012905732,Epsilon Greedy
918,3,4.210596858006742,Epsilon Greedy
919,3,4.15805677842819,Epsilon Greedy
920,3,3.7009241683091405,Epsilon Greedy
921,3,3.178104610405214,Epsilon Greedy
922,3,3.369562559411271,Epsilon Greedy
923,3,4.2665955286594235,Epsilon Greedy
924,3,1.512960494383203,Epsilon Greedy
925,3,3.502850043693914,Epsilon Greedy
926,3,4.480836284207809,Epsilon Greedy
927,3,3.9425116651872325,Epsilon Greedy
928,3,5.138065916016548,Epsilon Greedy
929,3,3.8698827487185334,Epsilon Greedy
930,3,3.2984190116223964,Epsilon Greedy
931,3,3.7177930259173544,Epsilon Greedy
932,3,4.869919810987029,Epsilon Greedy
933,3,4.681739681464148,Epsilon Greedy
934,3,4.622507887366733,Epsilon Greedy
935,3,3.3801429368827844,Epsilon Greedy
936,3,2.7839838919271953,Epsilon Greedy
937,3,3.570047189096815,Epsilon Greedy
938,3,4.475785067529852,Epsilon Greedy
939,3,4.410869303098964,Epsilon Greedy
940,3,5.224383596018168,Epsilon Greedy
941,3,5.648142882338356,Epsilon Greedy
942,3,4.223566592652677,Epsilon Greedy
943,3,4.2525481845860975,Epsilon Greedy
944,3,2.885564604433628,Epsilon Greedy
945,3,3.1902686645229665,Epsilon Greedy
946,3,3.982370284121096,Epsilon Greedy
947,3,3.43305372925969,Epsilon Greedy
948,3,3.3078056063224466,Epsilon Greedy
949,3,4.118309038569322,Epsilon Greedy
950,3,3.802932304330939,Epsilon Greedy
951,3,5.105936963214795,Epsilon Greedy
952,3,4.96681023380267,Epsilon Greedy
953,3,2.481395861583037,Epsilon Greedy
954,3,3.665551492513172,Epsilon Greedy
955,3,2.748458911668889,Epsilon Greedy
956,3,3.421772321974306,Epsilon Greedy
957,3,4.13506895845596,Epsilon Greedy
958,3,3.846242258817856,Epsilon Greedy
959,3,4.822749690922072,Epsilon Greedy
960,3,3.4986078294930163,Epsilon Greedy
961,3,4.494966083422972,Epsilon Greedy
962,3,3.6782194498136707,Epsilon Greedy
963,3,2.9820215830552907,Epsilon Greedy
964,3,2.681702843420795,Epsilon Greedy
965,3,5.763395137412121,Epsilon Greedy
966,3,3.2484893481407515,Epsilon Greedy
967,3,2.804551272019031,Epsilon Greedy
968,3,4.2487568148162325,Epsilon Greedy
969,3,5.139142361788226,Epsilon Greedy
970,3,3.7623635693594957,Epsilon Greedy
971,3,3.129623095070494,Epsilon Greedy
972,3,3.6538842591489487,Epsilon Greedy
973,3,3.796986438656719,Epsilon Greedy
974,3,3.781556880219549,Epsilon Greedy
975,3,3.951709896281525,Epsilon Greedy
976,3,1.3655879744622217,Epsilon Greedy
977,3,3.71299140357615,Epsilon Greedy
978,3,3.5281647081165177,Epsilon Greedy
979,3,2.4952826029097293,Epsilon Greedy
980,3,3.0474363836695213,Epsilon Greedy
981,3,3.910277226685164,Epsilon Greedy
982,3,5.4177789918052905,Epsilon Greedy
983,3,4.877569196616637,Epsilon Greedy
984,3,5.715633874227865,Epsilon Greedy
985,3,4.905580675781608,Epsilon Greedy
986,3,4.850364611671474,Epsilon Greedy
987,3,3.992347467746462,Epsilon Greedy
988,3,3.3896929243558387,Epsilon Greedy
989,3,4.896951488136425,Epsilon Greedy
990,3,3.6259351085875147,Epsilon Greedy
991,3,4.100411639198172,Epsilon Greedy
992,3,4.315050242271001,Epsilon Greedy
993,3,4.013189208212572,Epsilon Greedy
994,3,5.075785415192415,Epsilon Greedy
995,3,3.0871983063076693,Epsilon Greedy
996,3,4.484730248264054,Epsilon Greedy
997,3,4.950089201696202,Epsilon Greedy
998,3,4.914465202387138,Epsilon Greedy
999,3,3.387334618046708,Epsilon Greedy
1000,3,4.191395645825717,Epsilon Greedy
1001,3,4.419157197446547,Epsilon Greedy
1002,3,6.539479099942302,Epsilon Greedy
1003,3,4.143821549454314,Epsilon Greedy
1004,3,4.074061918733268,Epsilon Greedy
1005,3,2.9794115631096356,Epsilon Greedy
1006,3,4.177683786510925,Epsilon Greedy
1007,3,3.5007138342809507,Epsilon Greedy
1008,3,7.224064162657413,Epsilon Greedy
1009,3,3.946017870693208,Epsilon Greedy
1010,3,5.148666456123146,Epsilon Greedy
1011,3,2.276295651952848,Epsilon Greedy
1012,3,2.2222574822301566,Epsilon Greedy
1013,3,4.4918677351128915,Epsilon Greedy
1014,3,3.121965458080209,Epsilon Greedy
1015,3,4.341387630078335,Epsilon Greedy
1016,3,3.7715160807758585,Epsilon Greedy
1017,3,2.9978638067197663,Epsilon Greedy
1018,3,5.039919474087744,Epsilon Greedy
1019,3,5.480410862740444,Epsilon Greedy
1020,3,3.816737540463433,Epsilon Greedy
1021,3,3.8380340817406253,Epsilon Greedy
1022,3,4.172286209374865,Epsilon Greedy
1023,3,3.950016662072209,Epsilon Greedy
1024,3,1.8168877123775125,Epsilon Greedy
1025,3,4.029588186802954,Epsilon Greedy
1026,3,4.648639697656334,Epsilon Greedy
1027,3,4.433436951389061,Epsilon Greedy
1028,3,3.119174987859397,Epsilon Greedy
1029,3,4.37643780602113,Epsilon Greedy
1030,3,4.709867028635281,Epsilon Greedy
1031,3,4.561584219207738,Epsilon Greedy
1032,3,2.8413499265832654,Epsilon Greedy
1033,3,4.40850187318654,Epsilon Greedy
1034,3,2.953323270576217,Epsilon Greedy
1035,3,3.549301336616007,Epsilon Greedy
1036,3,5.529852529927335,Epsilon Greedy
1037,3,3.6662681046560506,Epsilon Greedy
1038,3,3.947185225485658,Epsilon Greedy
1039,3,5.366045307846189,Epsilon Greedy
1040,3,4.186739618422008,Epsilon Greedy
1041,3,4.038290077174548,Epsilon Greedy
1042,3,3.774319961770242,Epsilon Greedy
1043,3,3.5585088974243355,Epsilon Greedy
1044,3,4.571040630704852,Epsilon Greedy
1045,3,3.658818502996485,Epsilon Greedy
1046,3,3.9409839688123074,Epsilon Greedy
1047,3,3.613426711868841,Epsilon Greedy
1048,3,5.640821568963698,Epsilon Greedy
1049,3,3.700496469185673,Epsilon Greedy
1050,3,3.966592748940883,Epsilon Greedy
1051,3,3.4919167897040913,Epsilon Greedy
1052,3,4.202237005491601,Epsilon Greedy
1053,3,4.682184618315325,Epsilon Greedy
1054,3,4.164566578473903,Epsilon Greedy
1055,3,1.2291709213955677,Epsilon Greedy
1056,3,4.841587301813351,Epsilon Greedy
1057,3,3.300904416411061,Epsilon Greedy
1058,3,3.980971466859622,Epsilon Greedy
1059,3,4.302731430187333,Epsilon Greedy
1060,3,5.145800441170746,Epsilon Greedy
1061,3,3.215507247746589,Epsilon Greedy
1062,3,2.9812924612219076,Epsilon Greedy
1063,3,3.0085402569502415,Epsilon Greedy
1064,3,4.861315528717617,Epsilon Greedy
1065,3,3.5668290415508133,Epsilon Greedy
1066,3,3.9754467076168734,Epsilon Greedy
1067,3,3.6983642850028153,Epsilon Greedy
1068,3,3.428446679181532,Epsilon Greedy
1069,3,4.292967272633289,Epsilon Greedy
1070,3,4.159012249735372,Epsilon Greedy
1071,3,4.413604362753855,Epsilon Greedy
1072,3,4.059467027651128,Epsilon Greedy
1073,3,4.710683339911094,Epsilon Greedy
1074,3,3.2286134889179063,Epsilon Greedy
1075,3,2.7822626596412623,Epsilon Greedy
1076,3,4.958955603917283,Epsilon Greedy
1077,3,3.3223839812761407,Epsilon Greedy
1078,3,3.325702872550548,Epsilon Greedy
1079,3,5.006349148844832,Epsilon Greedy
1080,3,5.536471023844002,Epsilon Greedy
1081,3,4.305741581402358,Epsilon Greedy
1082,3,5.879443044501636,Epsilon Greedy
1083,3,3.972928360721145,Epsilon Greedy
1084,3,4.929457857811729,Epsilon Greedy
1085,3,4.929092434493972,Epsilon Greedy
1086,3,3.933536015582147,Epsilon Greedy
1087,3,4.886811897873722,Epsilon Greedy
1088,3,4.298336409664766,Epsilon Greedy
1089,3,5.593298066012315,Epsilon Greedy
1090,3,5.806303688166916,Epsilon Greedy
1091,3,5.710417721407478,Epsilon Greedy
1092,3,4.626828660542258,Epsilon Greedy
1093,3,6.218334049426187,Epsilon Greedy
1094,3,5.9332327718587035,Epsilon Greedy
1095,3,4.783393747485954,Epsilon Greedy
1096,3,2.051088776624887,Epsilon Greedy
1097,3,4.05513948436382,Epsilon Greedy
1098,3,3.6364585516465002,Epsilon Greedy
1099,3,2.6567433446785094,Epsilon Greedy
1100,3,3.297308304820859,Epsilon Greedy
1101,3,3.7676237057048065,Epsilon Greedy
1102,3,4.3948028332871205,Epsilon Greedy
1103,3,4.704243703663125,Epsilon Greedy
1104,3,3.5416788697164616,Epsilon Greedy
1105,3,3.847667580832483,Epsilon Greedy
1106,3,6.482982412256885,Epsilon Greedy
1107,3,2.924291658139275,Epsilon Greedy
1108,3,2.034477608906768,Epsilon Greedy
1109,3,4.128558745092682,Epsilon Greedy
1110,3,2.802543071116075,Epsilon Greedy
1111,3,4.307114394159608,Epsilon Greedy
1112,3,3.144290976029414,Epsilon Greedy
1113,3,5.154770336188303,Epsilon Greedy
1114,3,4.085530253956813,Epsilon Greedy
1115,3,3.9608417608890707,Epsilon Greedy
1116,3,3.635948106567974,Epsilon Greedy
1117,3,3.9674336841769655,Epsilon Greedy
1118,3,2.9276429283842864,Epsilon Greedy
1119,3,4.286286982572284,Epsilon Greedy
1120,3,4.170634153460281,Epsilon Greedy
1121,3,4.197946571846943,Epsilon Greedy
1122,3,4.8250788050969335,Epsilon Greedy
1123,3,5.019290932660429,Epsilon Greedy
1124,3,2.9086893072574718,Epsilon Greedy
1125,3,4.639864813526693,Epsilon Greedy
1126,3,3.5409723063008767,Epsilon Greedy
1127,3,3.0555866894934187,Epsilon Greedy
1128,3,4.389905231823118,Epsilon Greedy
1129,3,4.439151040272766,Epsilon Greedy
1130,3,5.730578724703248,Epsilon Greedy
1131,3,4.098664456461593,Epsilon Greedy
1132,3,4.432973213858044,Epsilon Greedy
1133,3,3.4429772795598494,Epsilon Greedy
1134,3,4.915391040719079,Epsilon Greedy
1135,3,2.867448211016404,Epsilon Greedy
1136,3,4.5344589341872625,Epsilon Greedy
1137,3,2.6316837151563686,Epsilon Greedy
1138,3,4.522626483836169,Epsilon Greedy
1139,3,4.288511471804144,Epsilon Greedy
1140,3,3.305981128440798,Epsilon Greedy
1141,3,5.788482230693565,Epsilon Greedy
1142,3,4.855110875586542,Epsilon Greedy
1143,3,1.685892206672289,Epsilon Greedy
1144,3,4.076222750119084,Epsilon Greedy
1145,3,3.7193259749015453,Epsilon Greedy
1146,3,4.764924186319907,Epsilon Greedy
1147,3,4.508854032167444,Epsilon Greedy
1148,3,3.8737313656780756,Epsilon Greedy
1149,3,3.9562775847001235,Epsilon Greedy
1150,3,3.9780085823801152,Epsilon Greedy
1151,3,3.0410573912942906,Epsilon Greedy
1152,3,1.6698975212417926,Epsilon Greedy
1153,3,4.1276980631701665,Epsilon Greedy
1154,3,4.748561703021814,Epsilon Greedy
1155,3,4.357866235565256,Epsilon Greedy
1156,3,4.2723945881900995,Epsilon Greedy
1157,3,3.6263517672711596,Epsilon Greedy
1158,3,3.870521699586599,Epsilon Greedy
1159,3,4.6034467892815805,Epsilon Greedy
1160,3,4.871868959891344,Epsilon Greedy
1161,3,3.4196237012306354,Epsilon Greedy
1162,3,4.780480538546426,Epsilon Greedy
1163,3,6.028258820743282,Epsilon Greedy
1164,3,4.834614932640985,Epsilon Greedy
1165,3,6.257293907267941,Epsilon Greedy
1166,3,5.737391026905445,Epsilon Greedy
1167,3,0.3455669350683559,Epsilon Greedy
1168,3,5.397589541392356,Epsilon Greedy
1169,3,3.6374010370145027,Epsilon Greedy
1170,3,4.679767059568697,Epsilon Greedy
1171,3,3.205649707918249,Epsilon Greedy
1172,3,5.041883441063811,Epsilon Greedy
1173,3,4.282458188498109,Epsilon Greedy
1174,3,4.135388878385247,Epsilon Greedy
1175,3,4.587248812146385,Epsilon Greedy
1176,3,5.768835010377561,Epsilon Greedy
1177,3,3.917666181117181,Epsilon Greedy
1178,3,3.3089427204288198,Epsilon Greedy
1179,3,4.083585946215353,Epsilon Greedy
1180,3,4.172494404233641,Epsilon Greedy
1181,3,5.2384303046017,Epsilon Greedy
1182,3,2.7749520299960992,Epsilon Greedy
1183,3,4.27539275485368,Epsilon Greedy
1184,3,4.15356538987284,Epsilon Greedy
1185,3,3.4600058784180763,Epsilon Greedy
1186,3,3.657297187974143,Epsilon Greedy
1187,3,4.695129151155639,Epsilon Greedy
1188,3,3.3164653920532823,Epsilon Greedy
1189,3,3.2500591890753268,Epsilon Greedy
1190,3,5.904815971311844,Epsilon Greedy
1191,3,3.991419365677065,Epsilon Greedy
1192,3,3.756942408595235,Epsilon Greedy
1193,3,5.527305318763995,Epsilon Greedy
1194,3,4.178833122735108,Epsilon Greedy
1195,3,3.672236878756654,Epsilon Greedy
1196,3,3.7713919169819827,Epsilon Greedy
1197,3,2.223620494259924,Epsilon Greedy
1198,3,4.323096733986061,Epsilon Greedy
1199,3,4.315348303816969,Epsilon Greedy
1200,3,2.249111379401583,Epsilon Greedy
1201,3,4.936875508680838,Epsilon Greedy
1202,3,4.786623498519197,Epsilon Greedy
1203,3,3.484088022013573,Epsilon Greedy
1204,3,3.8364729273925446,Epsilon Greedy
1205,3,4.5153822295770185,Epsilon Greedy
1206,3,3.3470621420013544,Epsilon Greedy
1207,3,4.460973341127584,Epsilon Greedy
1208,3,3.7458589864945733,Epsilon Greedy
1209,3,5.203794362654156,Epsilon Greedy
1210,3,3.533278044311802,Epsilon Greedy
1211,3,4.4961675286167155,Epsilon Greedy
1212,3,5.325904985060569,Epsilon Greedy
1213,3,4.741028794808681,Epsilon Greedy
1214,3,3.3313849770421777,Epsilon Greedy
1215,3,4.1955660548439395,Epsilon Greedy
1216,3,3.5732966715744126,Epsilon Greedy
1217,3,5.919280269548246,Epsilon Greedy
1218,3,2.7723787099383896,Epsilon Greedy
1219,3,4.22852623499705,Epsilon Greedy
1220,3,4.073750300596022,Epsilon Greedy
1221,3,3.9275768147606387,Epsilon Greedy
1222,3,3.0866675841631497,Epsilon Greedy
1223,3,4.949729962399053,Epsilon Greedy
1224,3,5.827336876585392,Epsilon Greedy
1225,3,4.156057363630461,Epsilon Greedy
1226,3,3.6425699650587435,Epsilon Greedy
1227,3,3.117632173086191,Epsilon Greedy
1228,3,3.910395686973039,Epsilon Greedy
1229,3,4.257849764265037,Epsilon Greedy
1230,3,3.2823671783744985,Epsilon Greedy
1231,3,3.821823740843479,Epsilon Greedy
1232,3,5.081286490261008,Epsilon Greedy
1233,3,3.810284206815926,Epsilon Greedy
1234,3,4.803241200795309,Epsilon Greedy
1235,3,4.558614040235071,Epsilon Greedy
1236,3,3.7665029377648653,Epsilon Greedy
